key,created,agency,agency_name,complaint_type,descriptor,incident_zip,city,latitude,longitude
27809148,2014-04-08 08:03:00 UTC,DEP,Department of Environmental Protection,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11204,BROOKLYN,40.608019796717151,-73.98029268409293
24814833,2013-01-19 06:10:00 UTC,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",10030,NEW YORK,40.81863593761431,-73.939852748610264
23121285,2012-04-25 00:00:00 UTC,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS-RANGE,10035,NEW YORK,40.807420379545128,-73.938667221259593
25833804,2013-06-27 11:05:00 UTC,DSNY,A - Bronx,Dirty Conditions,E11 Litter Surveillance,10473,BRONX,40.815135859869464,-73.847136118910626
23508127,2012-06-27 15:23:19 UTC,DOF,Accounts Examination,DOF Property - Reduction Issue,Personal DRIE Exemption,11235,BROOKLYN,,
31970109,2015-11-12 15:43:23 UTC,DSNY,Department of Sanitation,Graffiti,Graffiti,11235,BROOKLYN,40.581273024057751,-73.963218381785055
22763893,2012-02-23 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,10472,BRONX,40.828439411664007,-73.874314593873891
23424424,2012-06-14 20:03:19 UTC,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint,10013,NEW YORK,40.726878516242536,-74.003120839225843
37460361,2017-10-18 13:15:14 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10032,NEW YORK,40.842496185451466,-73.935602587259041
34004541,2016-08-05 00:33:54 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10009,NEW YORK,40.7207090226164,-73.978192223197212
25552669,2013-05-16 06:04:07 UTC,DOT,Department of Transportation,Sidewalk Condition,Cellar Door Defective,10003,NEW YORK,40.732177249018264,-73.981836353721519
30365696,2015-04-09 14:20:56 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10065,NEW YORK,40.764845491691908,-73.960788577118549
16508768,2010-04-24 01:28:21 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Talking,11372,JACKSON HEIGHTS,40.753447824719096,-73.887615773626848
37376968,2017-10-07 11:17:18 UTC,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,10025,NEW YORK,40.800768386347244,-73.969197618428041
20957897,2011-08-01 19:00:42 UTC,DOT,Department of Transportation,Street Condition,Pothole,10307,STATEN ISLAND,40.506756694980204,-74.2330624883556
16938844,2010-06-23 20:51:09 UTC,DOB,Department of Buildings,General Construction/Plumbing,Egress - Doors Locked/Blocked/Improper/No Secondary Means,11205,BROOKLYN,40.695360385019384,-73.956285629121538
36143633,2017-05-09 22:17:31 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10033,NEW YORK,40.847476064748825,-73.9373833037965
31827630,2015-10-26 17:32:46 UTC,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,10457,BRONX,40.847415310803882,-73.904752144082877
27346814,2014-02-06 00:00:00 UTC,HPD,Department of Housing Preservation and Development,NONCONST,RUBBISH,11694,Rockaway Park,40.580979462258888,-73.825830675565626
23534526,2012-07-02 08:02:00 UTC,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),11378,Maspeth,40.727981325502242,-73.8987207547113
35020643,2016-12-15 15:55:19 UTC,DOB,Department of Buildings,Building/Use,No Certificate Of Occupancy/Illegal/Contrary To CO,10312,STATEN ISLAND,40.548285704934138,-74.196468955023335
31827090,2015-10-21 14:54:00 UTC,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,11223,BROOKLYN,40.592868707826568,-73.968775023967439
30227975,2015-03-22 01:22:40 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11225,BROOKLYN,40.663815967660796,-73.952554021190267
25630335,2013-05-29 14:02:56 UTC,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,10016,NEW YORK,40.742212255736341,-73.983089458426818
34486977,2016-10-08 00:50:54 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11206,BROOKLYN,40.699738999794356,-73.93461888137719
32242817,2015-12-20 19:52:41 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10455,BRONX,40.813221062113129,-73.914504495912126
19770295,2011-02-05 00:00:00 UTC,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-SUPPLY,10027,NEW YORK,40.810364245498867,-73.947294610825821
16424028,2010-04-12 19:01:31 UTC,DOT,Department of Transportation,Street Condition,Failed Street Repair,11230,BROOKLYN,40.616769775417211,-73.966577456594209
19930199,2011-02-28 20:34:52 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Television,10467,BRONX,40.858781711165555,-73.866564392685561
18629710,2010-09-06 13:38:02 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11377,WOODSIDE,40.740772244955508,-73.920115105097949
36855851,2017-08-02 21:47:10 UTC,DCA,Department of Consumer Affairs,Consumer Complaint,Receipt Incomplete/Not Given,10036,NEW YORK,40.756226359197647,-73.9795161088367
19625019,2011-01-18 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,10460,BRONX,40.838514780413142,-73.866558060853777
35948306,2017-04-15 00:53:01 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11233,BROOKLYN,40.68360585937085,-73.914612987286816
37158255,2017-09-11 17:33:35 UTC,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,11211,BROOKLYN,,
15922761,2010-02-03 15:33:09 UTC,NYPD,New York City Police Department,Traffic/Illegal Parking,Double Parked Blocking Vehicle,11204,BROOKLYN,40.614080282675566,-73.980175636980135
25174882,2013-03-13 14:19:43 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,11212,BROOKLYN,40.662852552834515,-73.9041001541661
16072865,2010-02-24 10:01:01 UTC,DOF,Correspondence Unit,DOF Property - Request Copy,Copy of Notice of Property Value,10001,NEW YORK,,
18251558,2010-07-13 09:51:08 UTC,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Full Term Mobile Food Vendor License,,,,
29885560,2015-02-06 00:00:00 UTC,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,11249,BROOKLYN,40.712800321698204,-73.96327926699567
30819885,2015-06-10 19:58:30 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10017,NEW YORK,40.753104024686273,-73.972096292312088
18951842,2010-10-21 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,10016,NEW YORK,40.743603164010239,-73.978960623997992
32928080,2016-03-17 13:00:56 UTC,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,11205,BROOKLYN,40.697312089996352,-73.96480244651633
29428895,2014-12-04 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10469,BRONX,40.880776801654314,-73.856644235579367
18938680,2010-10-20 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,11207,BROOKLYN,40.68956363797669,-73.906124305931314
20851017,2011-07-18 11:46:14 UTC,DHS,DHS Advantage Programs,DHS Advantage -Landlord/Broker,Payment Not Received from DHS,11210,BROOKLYN,,
25270036,2013-03-30 20:14:53 UTC,DOB,Department of Buildings,Elevator,Elevator - Defective/Not Working,10452,BRONX,40.8363185100683,-73.927477421121523
16771213,2010-06-01 11:34:00 UTC,DPR,Department of Parks and Recreation,Damaged Tree,Branch Cracked and Will Fall,11357,WHITESTONE,40.776319898799905,-73.803692309643466
21910056,2011-11-17 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,11233,BROOKLYN,40.679846260158349,-73.9277124815484
37959510,2017-12-17 17:28:20 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,10306,STATEN ISLAND,40.569019477040136,-74.126597453092543
28942322,2014-09-24 00:00:00 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,10457,BRONX,40.842009937611216,-73.89116343939655
19059530,2010-11-05 10:49:00 UTC,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Non-Residential) (L11),11211,BROOKLYN,40.704388745975372,-73.966991577460078
28742373,2014-08-24 01:26:16 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11373,ELMHURST,40.732726708732713,-73.8759672837724
26105219,2013-08-10 15:06:01 UTC,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,11225,BROOKLYN,40.663671300757166,-73.948066535992368
37596108,2017-11-03 13:33:00 UTC,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,10009,NEW YORK,40.727912360518438,-73.9850449949849
29058338,2014-10-12 17:03:00 UTC,DOT,Department of Transportation,Traffic Signal Condition,Controller,10007,NEW YORK,40.7155915751536,-74.011106863337062
26685050,2013-11-14 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11373,Elmhurst,40.738896844505483,-73.873375676522457
16452739,2010-04-15 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,WALLS,11414,HOWARD BEACH,40.666806612184409,-73.845111400553648
37731559,2017-11-18 17:53:01 UTC,NYPD,New York City Police Department,Blocked Driveway,Partial Access,11375,FOREST HILLS,40.712359989401847,-73.856555564586529
22978310,2012-03-30 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,DOORS,11221,BROOKLYN,40.684693891985006,-73.937720047873682
29961748,2015-02-16 16:30:27 UTC,DCA,Department of Consumer Affairs,Consumer Complaint,Receipt Incomplete/Not Given,10034,NEW YORK,40.866768650917251,-73.923825099914239
19675026,2011-01-24 09:49:00 UTC,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),11370,EAST ELMHURST,40.756816055147858,-73.893850969836592
21778574,2011-10-31 12:16:00 UTC,DSNY,A - Queens,Dirty Conditions,E1 Improper Disposal,11416,OZONE PARK,40.687143563594404,-73.835851437502271
35212714,2017-01-10 08:45:31 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,10457,BRONX,40.843582025914444,-73.909492284520113
26695642,2013-11-15 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,10025,NEW YORK,40.801305351433506,-73.9656540559828
19785857,2011-02-08 12:32:00 UTC,DSNY,A - Bronx,Snow,E9 Snow / Icy Sidewalk,10472,BRONX,40.835850816730066,-73.8774915954855
32020914,2015-11-19 12:35:09 UTC,DCA,Department of Consumer Affairs,DCA / DOH New License Application Request,Home Improvement Contractor License,,,,
30462710,2015-04-23 00:00:00 UTC,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,SEWAGE,10461,BRONX,40.836980156182541,-73.846439042486423
25267056,2013-03-28 13:50:00 UTC,DOT,Department of Transportation,Traffic Signal Condition,Support Bracket,11217,BROOKLYN,40.677679573958926,-73.979597918512582
35358796,2017-01-27 19:04:00 UTC,DSNY,Manhattan 01,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,,,,
33972502,2016-07-30 16:06:27 UTC,DOT,Department of Transportation,Street Condition,Pothole,11412,Saint Albans,40.695532736604143,-73.7483546882574
25078912,2013-02-27 01:51:02 UTC,DPR,Department of Parks and Recreation,New Tree Request,For One Address,11209,BROOKLYN,40.636861989371027,-74.032193160864111
18485119,2010-08-14 00:00:00 UTC,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,10467,BRONX,40.884382162277426,-73.860169741538655
37915438,2017-12-12 08:03:00 UTC,DOT,Department of Transportation,Street Light Condition,Lamppost Damaged,,,,
15788610,2010-01-22 06:05:00 UTC,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),11204,BROOKLYN,40.617279401950967,-73.992061230048577
29074447,2014-10-15 14:08:00 UTC,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),10128,NEW YORK,40.785130554042979,-73.957151123040546
24262066,2012-10-24 12:08:20 UTC,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),11223,BROOKLYN,40.600309955503313,-73.982073887005853
21483453,2011-09-21 22:16:51 UTC,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10016,NEW YORK,40.743614783669095,-73.982822050271878
30685399,2015-05-24 01:44:05 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11429,QUEENS VILLAGE,40.710834622185288,-73.744505906828948
25887864,2013-07-07 19:48:13 UTC,DPR,Department of Parks and Recreation,Maintenance or Facility,Rodent Sighting,10128,NEW YORK,,
30940156,2015-06-25 05:08:44 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Talking,10458,BRONX,40.862071379460694,-73.891578898266644
32256410,2015-12-23 00:27:44 UTC,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,10302,STATEN ISLAND,40.631956518031423,-74.1325533448705
31766767,2015-10-16 13:54:32 UTC,DOT,Department of Transportation,Street Condition,Line/Marking - Faded,11218,BROOKLYN,40.643911491019232,-73.985852971398884
26218438,2013-08-29 11:55:00 UTC,DOT,Department of Transportation,Street Light Condition,Glassware Broken,11231,BROOKLYN,40.684298996784868,-73.997227291406375
16191654,2010-03-11 14:01:00 UTC,DSNY,BCC - Staten Island,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,10307,STATEN ISLAND,40.504388179921349,-74.234276843452875
31335174,2015-08-18 15:21:00 UTC,DOT,Department of Transportation,Street Light Condition,Street Light Out,10465,BRONX,40.821817831565589,-73.826717818113579
28209296,2014-06-08 01:25:22 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10452,BRONX,40.831378946066906,-73.9289535299807
31570583,2015-09-19 22:52:14 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11234,BROOKLYN,40.636131732890547,-73.921775249687357
26086674,2013-08-07 11:55:59 UTC,DOB,Department of Buildings,General Construction/Plumbing,Failure To Maintain,10456,BRONX,40.830197277630077,-73.9146814254971
22856777,2012-03-10 19:40:36 UTC,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,10011,NEW YORK,40.74266633301621,-73.996672721830848
29930948,2015-02-12 15:44:01 UTC,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Sidewalk Consultation,11426,BELLEROSE,40.73298785111146,-73.722071439176673
34383539,2016-09-22 17:06:43 UTC,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,TAC Report,10002,NEW YORK,,
30091359,2015-03-01 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,10452,BRONX,40.833820360163166,-73.9267465616573
27261793,2014-01-26 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,10462,BRONX,40.847315200407174,-73.864953666013662
24831727,2013-01-22 00:00:00 UTC,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,MOLD,11217,BROOKLYN,40.689622054024987,-73.979468058197
36602192,2017-07-03 19:46:26 UTC,DOITT,Department of Information Technology and Telecommunications,Cable Complaint,Cable TV Video Service,,,,
32083960,2015-11-28 11:48:33 UTC,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,11220,BROOKLYN,40.638110663414558,-74.021261935608166
30493100,2015-04-27 22:05:44 UTC,NYPD,New York City Police Department,Noise - Commercial,Car/Truck Horn,10011,NEW YORK,40.740802604168806,-73.995420609666283
30531530,2015-05-02 20:33:58 UTC,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11215,BROOKLYN,40.663155180470106,-73.986050739886949
36635894,2017-07-07 22:27:38 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10009,NEW YORK,40.725083524803956,-73.975030350521266
28153606,2014-05-30 21:43:23 UTC,NYPD,New York City Police Department,Blocked Driveway,No Access,10461,BRONX,40.847294665785455,-73.8463501711521
36327563,2017-06-02 01:22:05 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,11221,BROOKLYN,40.689570371669355,-73.941072575499234
20138513,2011-03-29 13:22:49 UTC,DOB,Department of Buildings,Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,11217,BROOKLYN,40.675570613468381,-73.974695585388915
28834195,2014-09-07 14:31:52 UTC,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,11203,BROOKLYN,40.663019623463114,-73.940029112334756
37432441,2017-10-15 13:44:55 UTC,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,11219,BROOKLYN,40.634137692770963,-73.989443524482056
28525884,2014-07-21 00:00:00 UTC,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,11214,BROOKLYN,40.607519182408986,-73.998797113651321
33110818,2016-04-11 13:41:21 UTC,DOT,Department of Transportation,DOT Literature Request,Sidewalk Guide for Property Owners- English,,,,
19221502,2010-11-29 00:00:00 UTC,HPD,Department of Housing Preservation and Development,HEATING,HEAT,11216,BROOKLYN,40.686053940658873,-73.952080274580268
35929366,2017-04-12 09:00:51 UTC,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,11358,FLUSHING,40.757118964759528,-73.7919348263485
33088619,2016-04-08 11:13:24 UTC,DOF,Department of Finance,DOF Literature Request,SCRIE TAC Adjustment Application for Tenants,,,,
18459775,2010-08-11 23:50:47 UTC,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,10030,NEW YORK,40.818535305197059,-73.9473495583289
35383311,2017-01-31 13:40:46 UTC,DOF,Department of Finance,DOF Literature Request,Request to Update Property Description for Tax Class 1 Form,,,,
